-1 1:0.488644475009723 2:0.489710710829985 3:0.445489334269985 4:0.402049800987104 5:0.546899585612746 6:0.512058794667691 7:0.555940153711312 8:0.471772236887728 9:0.504280316400668 10:0.526563148333194 11:0.508077395364047 12:0.608780621001058 13:0.547233178410853 14:0.571194282876762 15:0.526563148333194 16:0.426465176205238 17:0.446913237999728 18:0.48273245620188 19:0.513842525269829 20:0.526563148333194
-1 1:0.562065695654529 2:0.602561129942937 3:0.574960860147841 4:0.529146024654552 5:0.544453650613355 6:0.506070355705933 7:0.530523117383587 8:0.535569477791357 9:0.479786873412292 10:0.557209887646797 11:0.594757302516021 12:0.663578341187914 13:0.336601375341771 14:0.308167581068484 15:0.557209887646797 16:0.461730764240199 17:0.476446058643649 18:0.329280248506483 19:0.288309605034894 20:0.557209887646797
-1 1:0.52598796287127 2:0.504490028474305 3:0.390723750152123 4:0.361679274859537 5:0.542104204996373 6:0.549224894786914 7:0.547843466529795 8:0.753986440107779 9:0.681183092561611 10:0.553275114726364 11:0.491489732282432 12:0.489071844896954 13:0.479397710279646 14:0.427394484128314 15:0.553275114726364 16:0.50342614196534 17:0.534364280983 18:0.602459485175652 19:0.539945617608876 20:0.553275114726364
-1 1:0.499053298037055 2:0.47271362752848 3:0.412106096867075 4:0.380788784493447 5:0.539823546267345 6:0.502167923340632 7:0.488326362774842 8:0.223278808090254 9:0.198239032929307 10:0.550645829750355 11:0.508538253342405 12:0.514199357438998 13:0.188575457921667 14:0.169160631852348 15:0.550645829750355 16:0.509876960000143 17:0.559649076629445 18:0.342892319762202 19:0.310094471874817 20:0.550645829750355
-1 1:0.522522402615716 2:0.514679685661152 3:0.453044480111238 4:0.418306866591815 5:0.54443051913819 6:0.526000677264511 7:0.565198242630901 8:0.406418836516972 9:0.369117596806274 10:0.556088466985464 11:0.447279886332781 12:0.395565014736664 13:0.747652336890758 14:0.647261247648443 15:0.556088466985464 16:0.53258822516064 17:0.597889925128116 18:0.54944424368366 19:0.478199298244934 20:0.556088466985464
-1 1:0.526043372636211 2:0.539086185931462 3:0.485338823803538 4:0.451127348941608 5:0.54095699825196 6:0.489704908300411 7:0.501827285606795 8:0.564652492518342 9:0.503043757850305 10:0.554521669979296 11:0.447216428536382 12:0.429338021556694 13:0.47010245478578 14:0.420826897081413 15:0.554521669979296 16:0.535041525565896 17:0.58940454331715 18:0.713820073688262 19:0.64695131838503 20:0.554521669979296
-1 1:0.575124143816734 2:0.605843459691147 3:0.571875282877305 4:0.533584144750637 5:0.539011307324397 6:0.440460075480675 7:0.462281261990507 8:0.34495144655456 9:0.312888930095421 10:0.550645829750355 11:0.533105247689483 12:0.574435292958861 13:0.770248794514602 14:0.691643728140274 15:0.550645829750355 16:0.554126487916512 17:0.622580411604928 18:0.76553329210899 19:0.693416157537233 20:0.550645829750355
-1 1:0.530267713236961 2:0.527604132816812 3:0.482195841306798 4:0.448973619104032 5:0.542910692535873 6:0.546174269006247 7:0.620043342929441 8:0.676564013189589 9:0.611253520331854 10:0.550082796778925 11:0.488596244434462 12:0.475032007634467 13:0.558877448486124 14:0.50246609600092 15:0.550082796778925 16:0.435664816935238 17:0.360126318916801 18:0.197223401396617 19:0.177689585926529 20:0.550082796778925
-1 1:0.558686986158872 2:0.562058712426816 3:0.530161990791947 4:0.495242123087269 5:0.533554342460557 6:0.498204404257219 7:0.546107836716507 8:0.650675081731323 9:0.59668915047741 10:0.541333504766553 11:0.601248208825139 12:0.678746845032886 13:0.722624784515191 14:0.669716065174636 15:0.541333504766553 16:0.54546363832528 17:0.579631136112375 18:0.525884947027935 19:0.481305655264009 20:0.541333504766553
-1 1:0.515975930402635 2:0.52007555178533 3:0.471054428139431 4:0.437323996259756 5:0.539454712287336 6:0.478003917719891 7:0.521891269099146 8:0.515925263578708 9:0.464026792978013 10:0.550415151959234 11:0.53383929718292 12:0.582670682909085 13:0.555127068593144 14:0.505418729489454 15:0.550415151959234 16:0.438423295026088 17:0.443551349249371 18:0.42563571139639 19:0.376821744061683 20:0.550415151959234
-1 1:0.597850670974141 2:0.636475401004022 3:0.605169480624719 4:0.567810609157955 5:0.53838304969469 6:0.551732399287529 7:0.623309781267741 8:0.687464786263256 9:0.626281035855002 10:0.54969508104467 11:0.58601048021573 12:0.636227087014774 13:0.537112605537454 14:0.488532704648497 15:0.54969508104467 16:0.521176899867713 17:0.555533479877995 18:0.68990639989606 19:0.623759286344777 20:0.54969508104467
-1 1:0.601699244160143 2:0.661144264751767 3:0.735266883282693 4:0.682682719019148 5:0.544696057605311 6:0.605227531450927 7:0.719181427912901 8:0.562009794651737 9:0.583891388817653 10:0.526846672002587 11:0.468313070541806 12:0.455104207430024 13:0.505254832847076 14:0.532881305074821 15:0.526846672002587 16:0.579756697339691 17:0.647899992342493 18:0.510357577091822 19:0.537414258487055 20:0.526846672002587
-1 1:0.559834566355691 2:0.564320646001837 3:0.503407150292021 4:0.472603334067834 5:0.534887413324038 6:0.520123813881028 7:0.551102847410587 8:0.531129199845056 9:0.486475488090771 10:0.541923780951238 11:0.522178089762927 12:0.550561537279423 13:0.532552186237266 14:0.487761395165151 15:0.541923780951238 16:0.526112119286154 17:0.585693684490869 18:0.601725609492053 19:0.552988230790463 20:0.541923780951238
-1 1:0.566300029548986 2:0.5701157542688 3:0.539189038569063 4:0.501405750334391 5:0.542439936937771 6:0.532896115932299 7:0.609919196495352 8:0.5748022970791 9:0.594947946969373 10:0.527103745092493 11:0.568187113770998 12:0.650012439182351 13:0.595645397313153 14:0.614106173266611 15:0.527103745092493 16:0.511019386490996 17:0.538640230072506 18:0.465341852631755 19:0.497019181780911 20:0.527103745092493
-1 1:0.49703783104984 2:0.437822749372761 3:0.375236508517342 4:0.339599103223299 5:0.546676141418326 6:0.51942668847823 7:0.596270723777172 8:0.5214739754015 9:0.54917489777056 10:0.526137487751097 11:0.532303916343934 12:0.639418882955828 13:0.582331430322714 14:0.6040190391517 15:0.526137487751097 16:0.465913180135034 17:0.481744982407652 18:0.472857058053758 19:0.506458002063224 20:0.526137487751097
-1 1:0.590310627817391 2:0.633069949948326 3:0.730604227894074 4:0.674368791906635 5:0.554521669979296 6:0.554921177704329 7:0.632115012178678 8:0.573274770322988 9:0.608432091387779 10:0.519364734392739 11:0.568865854663391 12:0.676619241794458 13:0.551105990471234 14:0.589040062374147 15:0.519364734392739 16:0.609551074274572 17:0.797762545290563 18:0.607572547130687 19:0.638806721485842 20:0.519364734392739
-1 1:0.527807768966843 2:0.540212032515835 3:0.579859122864537 4:0.539995108962709 5:0.539011307324397 6:0.536580307310598 7:0.603335845958577 8:0.64123141179184 9:0.582475881746408 10:0.550645829750355 11:0.521441848551301 12:0.520250658171301 13:0.214768930336494 14:0.19015521789331 15:0.550645829750355 16:0.530315810042593 17:0.603165803568187 18:0.494110778371496 19:0.450353720130253 20:0.550645829750355
-1 1:0.603450090966188 2:0.62793949680541 3:0.65494399034068 4:0.610896491778019 5:0.541690785555911 6:0.560038934564074 7:0.680139844500738 8:0.916982396198756 9:0.832134331003429 10:0.551911369245014 11:0.532988206963659 12:0.567936671844814 13:0.408271792881173 14:0.371162949907928 15:0.551911369245014 16:0.569486774938584 17:0.66881358492593 18:0.765665379033069 19:0.689553904118481 20:0.551911369245014
-1 1:0.438738757092688 2:0.379773506047541 3:0.2647257634013 4:0.244366420357483 5:0.537927349003522 6:0.441685293870573 7:0.433786724341944 8:0.21450032651623 9:0.190413779159659 10:0.553486364153921 11:0.497577175861804 12:0.497680197458705 13:0.273769601838098 14:0.243528438514706 15:0.553486364153921 16:0.455105559695072 17:0.431261691497737 18:0.364227560796335 19:0.314082556377703 20:0.553486364153921
-1 1:0.498884912018884 2:0.48007256544324 3:0.418863493809625 4:0.391187214699249 5:0.533813015763345 6:0.453714968333648 7:0.437086838700117 8:0.210737697090199 9:0.19018332804015 10:0.545386327916495 11:0.419677192298492 12:0.412532514748045 13:0.0701990551070938 14:0.0631780331132876 15:0.545386327916495 16:0.501855060880834 17:0.537035790302843 18:0.582533617382544 19:0.519076769776039 20:0.545386327916495
-1 1:0.48781350595561 2:0.486734632815642 3:0.407289580057328 4:0.37673199628036 5:0.54387421333004 6:0.562562740303607 7:0.662744863504765 8:0.602199863776003 9:0.617462147784647 10:0.528237724820117 11:0.531264088889404 12:0.517849055141165 13:0.49068008551024 14:0.515540231799484 15:0.528237724820117 16:0.413902977605442 17:0.326675326780268 18:0.461219337145437 19:0.489443805763553 20:0.528237724820117
-1 1:0.624530351048227 2:0.705757839617705 3:0.800314335504814 4:0.746137189638235 5:0.549467314022794 6:0.532624584528908 7:0.589043613726128 8:0.539849230735791 9:0.574642385525846 10:0.521870047665536 11:0.680745582001339 12:0.888942931447003 13:0.654403466011214 14:0.677366758228621 15:0.521870047665536 16:0.454450165597257 17:0.453053998680179 18:0.470488327429013 19:0.515006234130439 20:0.521870047665536
-1 1:0.511978147592001 2:0.494478249761638 3:0.481364496780725 4:0.450346733880564 5:0.544696057605311 6:0.502891306053092 7:0.610555216142523 8:0.551581903502193 9:0.574425906885137 10:0.526846672002587 11:0.544723901557388 12:0.60551741593356 13:0.52697760170674 14:0.552254329276096 15:0.526846672002587 16:0.500415574769183 17:0.512190739135416 18:0.517409877276312 19:0.543697288357519 20:0.526846672002587
-1 1:0.574844220564436 2:0.608243166953272 3:0.552192556324118 4:0.503985019538173 5:0.548293578793632 6:0.528623045965177 7:0.59491452292929 8:0.528745364256272 9:0.558895202473792 10:0.524760278233393 11:0.525205942297469 12:0.593140114495384 13:0.487937731395644 14:0.523170649389645 15:0.524760278233393 16:0.535956524331295 17:0.541381876499426 18:0.485160608610629 19:0.520766991224531 20:0.524760278233393
-1 1:0.583823882776644 2:0.682742226499371 3:0.604587111305169 4:0.624637819100526 5:0.526021483340938 6:0.456750555568174 7:0.533004277944371 8:0.394535453332209 9:0.325592315004571 10:0.590272542270064 11:0.546672375456014 12:0.573020425774412 13:0.338131748978441 14:0.294985454391218 15:0.590272542270064 16:0.570566302920332 17:0.821878907337198 18:0.598131531435915 19:0.519881400262041 20:0.590272542270064
-1 1:0.515195622220638 2:0.485175201939266 3:0.404118461470184 4:0.373115662382561 5:0.541690785555911 6:0.461549065472516 7:0.451322917024603 8:0.623950294324913 9:0.560028571581814 10:0.551911369245014 11:0.508093826161521 12:0.593996601000556 13:0.551199391799007 14:0.500188263184938 15:0.551911369245014 16:0.48109887256382 17:0.455947236239851 18:0.113092509507068 19:0.0999780266219483 20:0.551911369245014
-1 1:0.555505274188842 2:0.555441439987021 3:0.548182908882206 4:0.511198900557325 5:0.538146164619312 6:0.531960071472095 7:0.588168573656728 8:0.554813947148016 9:0.505711003908282 10:0.548366339208483 11:0.551994080033427 12:0.587220326320176 13:0.573179908038422 14:0.520365812140578 15:0.548366339208483 16:0.539470474914383 17:0.626164274755655 18:0.915606719387708 19:0.833028931125986 20:0.548366339208483
-1 1:0.564258291134401 2:0.57911295809359 3:0.574141445434689 4:0.541502706175553 5:0.533530269297303 6:0.529221676382121 7:0.568778161913628 8:0.440527870540363 9:0.4075101776764 10:0.543837956493502 11:0.546217775425258 12:0.597126106320415 13:0.674020138105378 14:0.61910035233875 15:0.543837956493502 16:0.502109694262063 17:0.554981233781143 18:0.519307120277515 19:0.475441459785435 20:0.543837956493502
-1 1:0.498546248444108 2:0.483650691882131 3:0.39616095708008 4:0.368560666330341 5:0.541643889052101 6:0.535788116325456 7:0.594762826691163 8:0.686891307274704 9:0.624342117595801 10:0.554750359061914 11:0.5376529044156 12:0.541452644625725 13:0.44969477148155 14:0.399501363670127 15:0.554750359061914 16:0.536597062545171 17:0.561045423304939 18:0.413393999179979 19:0.367798145913126 20:0.554750359061914
-1 1:0.493852506454288 2:0.482615521874794 3:0.522510551518216 4:0.472420792510638 5:0.557209887646797 6:0.469415774592582 7:0.436600433312408 8:0.4873154529608 9:0.537163728160167 10:0.517946411642854 11:0.478511415190991 12:0.441560447817353 13:0.476948130982698 14:0.528518930821404 15:0.517946411642854 16:0.559020160612102 17:0.657045670328434 18:0.53228867189293 19:0.575258073546834 20:0.517946411642854
-1 1:0.573811444293469 2:0.608323177008485 3:0.561654035162924 4:0.521552582153403 5:0.550415151959234 6:0.489822076163858 7:0.451288807630756 8:0.494439309297903 9:0.529645318534129 10:0.524414820732427 11:0.54370695862847 12:0.562711015515462 13:0.534538393433471 14:0.564783767697707 15:0.524414820732427 16:0.549444586569225 17:0.652655910067428 18:0.553147986432966 19:0.581321291051605 20:0.524414820732427
-1 1:0.479986041426671 2:0.477169581142863 3:0.430023727096955 4:0.394051726439812 5:0.54387421333004 6:0.484258348825274 7:0.528135497766132 8:0.506405285707586 9:0.529628239935052 10:0.528237724820117 11:0.549660209687591 12:0.594231830763443 13:0.503836142387182 14:0.527319412310057 15:0.528237724820117 16:0.460000970265994 17:0.465213431835929 18:0.48173026943421 19:0.507570282342885 20:0.528237724820117
-1 1:0.518594593440418 2:0.548904170304583 3:0.654417995364235 4:0.606866717134992 5:0.546853262084799 6:0.479237499545795 7:0.49279206093011 8:0.522140992307172 9:0.551634357118546 10:0.525374025113182 11:0.533493497725862 12:0.540099489093615 13:0.539517144801118 14:0.567074334711312 15:0.525374025113182 16:0.494554628505872 17:0.476662443379558 18:0.542425312689373 19:0.569670402485984 20:0.525374025113182
-1 1:0.577184297963842 2:0.648167424885611 3:0.644694036181122 4:0.600916414566387 5:0.546595148877602 6:0.580747977175875 7:0.669994978092783 8:0.491310495462395 9:0.443970906980731 10:0.56350708080667 11:0.586971146472373 12:0.725096597176122 13:0.876242781228661 14:0.792657638169745 15:0.56350708080667 16:0.554298878367742 17:0.659167381808379 18:0.400849307609694 19:0.356299136105193 20:0.56350708080667
-1 1:0.479782731777399 2:0.504534720429871 3:0.526223348063585 4:0.492214539971768 5:0.535700541651145 6:0.486202441191778 7:0.472846860470939 8:0.421663104905562 9:0.386993252004743 10:0.544890062510223 11:0.498499673016117 12:0.501183688970524 13:0.602267858849296 14:0.545073944349917 15:0.544890062510223 16:0.477025936623837 17:0.472682961606035 18:0.338333306597037 19:0.30663790725808 20:0.544890062510223
-1 1:0.510595454804426 2:0.540477345830767 3:0.62006649569553 4:0.569753790828117 5:0.545722692800331 6:0.523689450700303 7:0.595182933848402 8:0.619736659980181 9:0.563412057574552 10:0.554728689447666 11:0.492350078813371 12:0.515926119170822 13:0.672147715306826 14:0.601847016059478 15:0.554728689447666 16:0.471505834398547 17:0.474715000983735 18:0.501442196661241 19:0.44261234707951 20:0.554728689447666
-1 1:0.536888301330235 2:0.53439176688109 3:0.522356349993951 4:0.487337268881122 5:0.535789068123221 6:0.539429123487973 7:0.545865693254227 8:0.440332205473056 9:0.39922901441679 10:0.545086373972636 11:0.462487838297917 12:0.479301864315499 13:0.517964132978285 14:0.470058921296354 15:0.545086373972636 16:0.59256979853372 17:0.667703375314894 18:0.72780413002804 19:0.663302961185761 20:0.545086373972636
-1 1:0.537887780321098 2:0.528450785352303 3:0.521905258856967 4:0.486437966472907 5:0.537089666493761 6:0.535224005434751 7:0.584382580114903 8:0.514711518784713 9:0.473062976538688 10:0.54213588206925 11:0.498292803043698 12:0.533600158848537 13:0.583037121423957 14:0.533299313276269 15:0.54213588206925 16:0.48325616505094 17:0.498906853615775 18:0.386172659661413 19:0.352545673120849 20:0.54213588206925
-1 1:0.497877157284003 2:0.489760484433916 3:0.499096372586926 4:0.4663749225628 5:0.537295921466325 6:0.525794530159475 7:0.540589369286126 8:0.555708833007059 9:0.512857498075572 10:0.545969827595227 11:0.498337782780313 12:0.518533957770375 13:0.450558018566211 14:0.408476250262949 15:0.545969827595227 16:0.481138054583506 17:0.480313368176942 18:0.446796670409655 19:0.404138377606805 20:0.545969827595227
-1 1:0.530963305338835 2:0.550498121617536 3:0.53243924096884 4:0.492614889615309 5:0.54160488879026 6:0.483476190132881 7:0.508489446342724 8:0.536522234306126 9:0.480169755600723 10:0.553853850105552 11:0.55452896722473 12:0.596197647567249 13:0.467512950665302 14:0.424730532963294 15:0.553853850105552 16:0.466050118207985 17:0.511951367111843 18:0.419381813398317 19:0.373202712595509 20:0.553853850105552
-1 1:0.570843501660492 2:0.631462381085923 3:0.590889419714399 4:0.538724076690559 5:0.551612252119523 6:0.478326490133314 7:0.45572773372949 8:0.5493538860208 9:0.581401848603327 10:0.522696057786118 11:0.554042569376931 12:0.633100698857032 13:0.480839342183251 14:0.521933250470529 15:0.522696057786118 16:0.515408100576068 17:0.520497619803295 18:0.495218368799432 19:0.534237117078249 20:0.522696057786118
-1 1:0.514223818934134 2:0.487514979864098 3:0.340133789440536 4:0.310868273345307 5:0.546494141275025 6:0.469694111263325 7:0.527079851891011 8:0.520471135915239 9:0.549498526915573 10:0.525647390180549 11:0.51321720433254 12:0.537021563700026 13:0.481119635863723 14:0.514978585686275 15:0.525647390180549 16:0.52175527433225 17:0.586566130325189 18:0.527531126334676 19:0.555763282814469 20:0.525647390180549
-1 1:0.533739578331965 2:0.524326713439672 3:0.51042157008026 4:0.479551480035558 5:0.534147518486097 6:0.533174615839352 7:0.55145080644747 8:0.450086661922615 9:0.409362103401181 10:0.544325068541353 11:0.446119868064702 12:0.414878375667179 13:0.322922205634005 14:0.291278570073478 15:0.544325068541353 16:0.525553711257905 17:0.567111441325813 18:0.607986171641151 19:0.557267107139352 20:0.544325068541353
-1 1:0.53197672835838 2:0.571816814459939 3:0.623575668677102 4:0.582025073102636 5:0.541111563821482 6:0.502907878104666 7:0.506750058034113 8:0.293340491133805 9:0.266409613800523 10:0.554027427363303 11:0.497247789735886 12:0.504266914846138 13:0.372764521522925 14:0.338982301369171 15:0.554027427363303 16:0.553753662491617 17:0.61702322028477 18:0.711909319591019 19:0.638421843587462 20:0.554027427363303
-1 1:0.526017851385095 2:0.494610227526093 3:0.378273527443418 4:0.350017639642231 5:0.542910692535873 6:0.555813882884931 7:0.616585188270545 8:0.351209872939609 9:0.315767011220734 10:0.550082796778925 11:0.430278128508425 12:0.360053306574261 13:0.0294858843636413 14:0.0275451916283526 15:0.550082796778925 16:0.406717712541941 17:0.305024166491272 18:0.364229237831437 19:0.315746647942003 20:0.550082796778925
-1 1:0.587324981557789 2:0.617946933498377 3:0.488584192470455 4:0.453794171373839 5:0.545570886895008 6:0.530599399396678 7:0.589084798417608 8:0.480663381632528 9:0.513565699775164 10:0.526021483340938 11:0.487473432190202 12:0.494351573667051 13:0.525830576748748 14:0.553341311170927 15:0.526021483340938 16:0.587896509430178 17:0.701856099598939 18:0.511656439332411 19:0.540762636827964 20:0.526021483340938
-1 1:0.574192457267487 2:0.578532001294985 3:0.481541895061756 4:0.441325668563125 5:0.549420075523522 6:0.513166243560921 7:0.559151231455152 8:0.506557620505962 9:0.536568886418932 10:0.525901272029747 11:0.535159641144662 12:0.586109783090727 13:0.536181782318072 14:0.562867857372046 15:0.525901272029747 16:0.500162164845701 17:0.556183314672348 18:0.477629583966585 19:0.511259909694682 20:0.525901272029747
-1 1:0.515418535958172 2:0.503722774135263 3:0.4467541394004 4:0.411773259148182 5:0.546487750305797 6:0.521206225296847 7:0.599669281575055 8:0.502456120269013 9:0.528321737001534 10:0.527550594131863 11:0.503373808175725 12:0.479542243475034 13:0.500114070112419 14:0.526235111192269 15:0.527550594131863 16:0.541825040904112 17:0.595178059126235 18:0.543600778211882 19:0.565346894949398 20:0.527550594131863
-1 1:0.551625402045264 2:0.545517258864401 3:0.468284874873216 4:0.425519793790663 5:0.547946214888507 6:0.510064022790939 7:0.55598857291234 8:0.456532779535861 9:0.491391332505885 10:0.526462142563358 11:0.58558106995229 12:0.708182014920159 13:0.575133591387646 14:0.596740001887365 15:0.526462142563358 16:0.522994771019529 17:0.543744428420916 18:0.49269505757983 19:0.522866598791861 20:0.526462142563358
-1 1:0.547279262107931 2:0.58345263762239 3:0.665546720454516 4:0.622068476112474 5:0.542228917757359 6:0.558948638033204 7:0.658406889442843 8:0.584792595958409 9:0.541428818249962 10:0.551499576128346 11:0.433257769077574 12:0.376605203625792 13:0.319511542506628 14:0.284993363532094 15:0.551499576128346 16:0.521074662399595 17:0.561420368571196 18:0.116386892759676 19:0.106782129378492 20:0.551499576128346
-1 1:0.537779051192219 2:0.531232982540155 3:0.484230710442192 4:0.450535471425223 5:0.539512067177632 6:0.541008473761578 7:0.578911321079477 8:0.733870488271696 9:0.666657074653302 10:0.548257693389133 11:0.494363556914959 12:0.519750368567904 13:0.45464297712372 14:0.415787691823103 15:0.548257693389133 16:0.512371101129109 17:0.5550946768899 18:0.643843897261764 19:0.577629397373724 20:0.548257693389133
-1 1:0.528017532543678 2:0.52851813775478 3:0.507696800401366 4:0.472896616006731 5:0.537742776481879 6:0.584755081701168 7:0.674214701844285 8:0.684207966304028 9:0.626570391712309 10:0.549467314022794 11:0.556099617717991 12:0.617746162218739 13:0.767751509596167 14:0.695687109271395 15:0.549467314022794 16:0.545522583798144 17:0.601448362212988 18:0.46794081801839 19:0.425305493837493 20:0.549467314022794
-1 1:0.537240432080706 2:0.582869349674281 3:0.609053432280986 4:0.57361668191227 5:0.538329935512111 6:0.494268586137162 7:0.499035076629912 8:0.370302403494586 9:0.341413240465609 10:0.547645655127624 11:0.536680914841796 12:0.605828026034093 13:0.65893897445394 14:0.606080997066986 15:0.547645655127624 16:0.541626943615629 17:0.586026894653249 18:0.429361394535892 19:0.38985986461536 20:0.547645655127624
-1 1:0.522809662804735 2:0.570838142227203 3:0.499540013495626 4:0.458629215804788 5:0.552302606556584 6:0.52127905865026 7:0.544326144066249 8:0.571868284830315 9:0.600036307548671 10:0.523412907059057 11:0.570807441153783 12:0.682686690072495 13:0.517770688439256 14:0.552213105601568 15:0.523412907059057 16:0.484109463438809 17:0.489557560919008 18:0.489095486879811 19:0.52737196683662 20:0.523412907059057
-1 1:0.547150877682231 2:0.566284634313031 3:0.429581662683702 4:0.400733999929555 5:0.539375977984428 6:0.57115964411144 7:0.634521380784276 8:0.771538617910211 9:0.692683939925478 10:0.554728689447666 11:0.534522723937098 12:0.528629310275005 13:0.144755698723024 14:0.130623104333536 15:0.554728689447666 16:0.495360390471102 17:0.542206032126589 18:0.441543976437924 19:0.396469777672222 20:0.554728689447666
-1 1:0.539905412917901 2:0.558738633207893 3:0.510497733141233 4:0.481361591705141 5:0.536235268536281 6:0.584631590272303 7:0.756714102388086 8:1.11246622499727 9:1.02186493028763 10:0.548775349976467 11:0.560053918455418 12:0.594011307827788 13:0.848210641406648 14:0.762766093877871 15:0.548775349976467 16:0.492666508923806 17:0.507526231721066 18:0.536788473517119 19:0.483712008994404 20:0.548775349976467
-1 1:0.526572580044855 2:0.570030000695968 3:0.647806150070135 4:0.60407357015272 5:0.539375977984428 6:0.495256283587774 7:0.509319843978055 8:0.209575208901882 9:0.191704826087041 10:0.554728689447666 11:0.580493133926363 12:0.68024675901282 13:1.46101174479396 14:1.29105761724455 15:0.554728689447666 16:0.505784920951261 17:0.542328600537832 18:0.812023426553207 19:0.722019251544971 20:0.554728689447666
-1 1:0.567458070915917 2:0.594482887805808 3:0.55012661413255 4:0.515142682396912 5:0.538152364011056 6:0.597731748576985 7:0.674424992506628 8:0.781776059311165 9:0.723469172649013 10:0.550182023857801 11:0.496982010399553 12:0.496903780060487 13:0.324077690832352 14:0.290001465689278 15:0.550182023857801 16:0.486128411298409 17:0.50136109116337 18:0.511470440302168 19:0.45793809317641 20:0.550182023857801
-1 1:0.499593788534307 2:0.492465392014571 3:0.47875581905745 4:0.44541153064268 5:0.539738761306454 6:0.564529786849162 7:0.624903682002547 8:0.558356140636472 9:0.508487580004048 10:0.552302606556584 11:0.536068668164971 12:0.572028977060279 13:0.493814444441595 14:0.447306906354107 15:0.552302606556584 16:0.484870712250693 17:0.521551929490089 18:0.579133182824518 19:0.524583475919098 20:0.552302606556584
-1 1:0.507107027154609 2:0.519917861679516 3:0.545843577528039 4:0.509173508725546 5:0.536716051650704 6:0.573485864976621 7:0.614172881259778 8:0.455841215266613 9:0.41794579492846 10:0.547946214888507 11:0.466756251188966 12:0.460566676372721 13:0.428735449641172 14:0.385072782956771 15:0.547946214888507 16:0.542167075294277 17:0.608474764744296 18:0.613701920189653 19:0.563271139826676 20:0.547946214888507
-1 1:0.557177285234909 2:0.549516840250835 3:0.453180317576351 4:0.420015951302318 5:0.536964900188363 6:0.508921785206987 7:0.521033186386402 8:0.474040667283974 9:0.425015735504243 10:0.547452263349479 11:0.646073583864932 12:0.743881086936762 13:0.766429465895708 14:0.716972970902477 15:0.547452263349479 16:0.545080962765626 17:0.594961478794331 18:0.640073558203578 19:0.587028451230315 20:0.547452263349479
-1 1:0.562294543435929 2:0.578544846760618 3:0.520770072785188 4:0.488083523660445 5:0.536701818045057 6:0.564017771387274 7:0.640441195178318 8:0.651112918998073 9:0.591912126571648 10:0.546098620762141 11:0.504639932268229 12:0.499455259217172 13:0.642638315047317 14:0.581606025023927 15:0.546098620762141 16:0.4755820723256 17:0.477493765839112 18:0.382275870950187 19:0.34728233410206 20:0.546098620762141
-1 1:0.501369006086877 2:0.482848487827745 3:0.466728339374722 4:0.43582163614056 5:0.538143096906764 6:0.524982138317367 7:0.58328856385505 8:0.685322564420816 9:0.61639719397038 10:0.549501681365382 11:0.487531408446479 12:0.483553428181281 13:0.459366420311092 14:0.406677028453914 15:0.549501681365382 16:0.482737817826286 17:0.490060903825842 18:0.51918786481764 19:0.466888502787701 20:0.549501681365382
-1 1:0.598297908962057 2:0.596879952317138 3:0.492932218438503 4:0.460107883497677 5:0.538329935512111 6:0.579013487020959 7:0.609630009502778 8:0.527026108101368 9:0.475568831388336 10:0.547645655127624 11:0.542539413629146 12:0.581731032979798 13:0.542217809607542 14:0.493189219701666 15:0.547645655127624 16:0.570570440164784 17:0.649583008092586 18:0.634117073623285 19:0.58543218002534 20:0.547645655127624
-1 1:0.481675679486896 2:0.485188721029802 3:0.473084689455366 4:0.434869133102268 5:0.542228917757359 6:0.541985546214503 7:0.588406230177981 8:0.433690922972335 9:0.388311104127961 10:0.555551539830734 11:0.550547472551381 12:0.598725608728644 13:0.803781934138565 14:0.71597220854765 15:0.555551539830734 16:0.483804744975144 17:0.442966869505097 18:0.15565772207523 19:0.137045082255225 20:0.555551539830734
-1 1:0.616547354368891 2:0.647631014284217 3:0.546713166978292 4:0.510650016520535 5:0.539123943511656 6:0.523876734247844 7:0.574320653665658 8:0.573199981702941 9:0.519818814264079 10:0.551263854508987 11:0.662202018601724 12:0.726022873390502 13:0.548980893793131 14:0.503711149851881 15:0.551263854508987 16:0.504291741566929 17:0.55622075287908 18:0.695797093485037 19:0.631783801445853 20:0.551263854508987
-1 1:0.602063037993324 2:0.660638631457269 3:0.545264350898522 4:0.511068292779815 5:0.54213588206925 6:0.518756736940119 7:0.575063498945834 8:0.586919400992986 9:0.533389411180059 10:0.556584518150893 11:0.556066338276497 12:0.586443028522103 13:0.628032847054495 14:0.571640483476211 15:0.556584518150893 16:0.585583313569814 17:0.675859156238126 18:0.516087803584982 19:0.464353849950403 20:0.556584518150893
-1 1:0.522269553097677 2:0.520854175584402 3:0.581246029427192 4:0.543242477608436 5:0.539738761306454 6:0.530474251688955 7:0.576384049657275 8:0.381186708379857 9:0.346063265513688 10:0.552302606556584 11:0.548115059523998 12:0.557390905669576 13:0.38039294669349 14:0.339981829732683 15:0.552302606556584 16:0.541127208459583 17:0.621344619316441 18:0.89135221450958 19:0.800754974398802 20:0.552302606556584
